location_code,location_name,location_level,language_code,language_name,language_rank,proportion_value,reliability_score,dataset_name,url,source,datetime_published,date_creation,representivity_rating
NG008027,Shani,2,Unknown,Unknown,5,0.03246159923094713,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008027,Shani,2,fula1265,Eastern Fula,4,0.07332350422014981,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008027,Shani,2,cent2050,Central Kanuri,8,0.0064923198461894266,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002004,Gombi,2,bura1272,Bura,4,0.08733688756319057,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002004,Gombi,2,lama1288,Lamang,14,0.004158899407770979,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002004,Gombi,2,ciba1236,Cibak,14,0.004158899407770979,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002004,Gombi,2,kamw1239,Kamwe,8,0.024953396446625874,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002004,Gombi,2,ngwa1251,Ngwaba,14,0.004158899407770979,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002004,Gombi,2,kare1348,Karekare,6,0.04944784143869055,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002004,Gombi,2,haus1257,Hausa,1,0.4066542390524336,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002004,Gombi,2,stan1293,English,14,0.004158899407770979,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002004,Gombi,2,gude1246,Gude,14,0.004158899407770979,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002004,Gombi,2,gaan1243,Ga'anda,10,0.012476698223312937,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002004,Gombi,2,hwan1240,Hwana,7,0.029112295854396855,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002004,Gombi,2,kilb1234,Kilba-South Margi,5,0.04990679289325175,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002004,Gombi,2,fula1265,Eastern Fula,2,0.17051487571861015,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002004,Gombi,2,cent2050,Central Kanuri,10,0.012476698223312937,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002004,Gombi,2,bium1270,Marghic,3,0.13216687813954894,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002004,Gombi,2,wand1278,Wandala,14,0.004158899407770979,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG036014,Potiskum,2,kare1348,Karekare,2,0.39067814737494466,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG036014,Potiskum,2,haus1257,Hausa,1,0.5014235347075128,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG036014,Potiskum,2,ngiz1242,Ngizim,4,0.03935482323086581,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG036014,Potiskum,2,fula1265,Eastern Fula,3,0.04073608604096445,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG036014,Potiskum,2,cent2050,Central Kanuri,5,0.017114737722962146,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG036014,Potiskum,2,bium1270,Marghic,6,0.009269136215237445,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG036014,Potiskum,2,chad1249,Chadian Arabic,7,0.0014235347075127437,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002018,Song,2,kamw1239,Kamwe,3,0.009222710480739207,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002018,Song,2,haus1257,Hausa,1,0.8581806656504752,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002018,Song,2,stan1293,English,5,0.00685410629933591,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002018,Song,2,baca1246,Bacama,5,0.00685410629933591,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002018,Song,2,fula1265,Eastern Fula,2,0.11888841127011376,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008025,Ngala,2,bura1272,Bura,6,0.005784556409309801,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008025,Ngala,2,afad1236,Afade,4,0.026059411084869304,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008025,Ngala,2,haus1257,Hausa,3,0.11002220074878702,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008025,Ngala,2,fula1265,Eastern Fula,6,0.005784556409309801,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008025,Ngala,2,cent2050,Central Kanuri,1,0.5073298589475101,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008025,Ngala,2,wand1278,Wandala,6,0.005784556409309801,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008025,Ngala,2,chad1249,Chadian Arabic,2,0.33923485999090414,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG036017,Yusufari,2,kamw1239,Kamwe,5,0.009295662954730763,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG036017,Yusufari,2,haus1257,Hausa,2,0.35412143451816863,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG036017,Yusufari,2,fula1265,Eastern Fula,3,0.11813903306375188,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG036017,Yusufari,2,cent2050,Central Kanuri,1,0.48067064007911314,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG036017,Yusufari,2,chad1249,Chadian Arabic,4,0.03777322938423563,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG036015,Tarmua,2,kare1348,Karekare,5,0.0005886412536028877,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG036015,Tarmua,2,haus1257,Hausa,2,0.2953349285153106,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG036015,Tarmua,2,fula1265,Eastern Fula,1,0.456665615947999,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG036015,Tarmua,2,cent2050,Central Kanuri,3,0.22739104166815916,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG036015,Tarmua,2,chad1249,Chadian Arabic,4,0.020019772614928332,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008013,Jere,2,bura1272,Bura,5,0.014896993027963759,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008013,Jere,2,ciba1236,Cibak,8,0.004536062447559754,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008013,Jere,2,haus1257,Hausa,2,0.3613405152026384,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008013,Jere,2,fula1265,Eastern Fula,6,0.005360904090937733,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008013,Jere,2,cent2050,Central Kanuri,1,0.44566984553864764,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008013,Jere,2,bium1270,Marghic,4,0.019433055475523514,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008013,Jere,2,Unknown,Unknown,8,0.004536062447559754,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008013,Jere,2,chad1249,Chadian Arabic,3,0.14422656176916945,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008018,Kwaya Kusar,2,bura1272,Bura,1,0.6772170460245411,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008018,Kwaya Kusar,2,haus1257,Hausa,2,0.23749320875368626,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008018,Kwaya Kusar,2,tera1251,Tera,5,0.0010562080410973305,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008018,Kwaya Kusar,2,fula1265,Eastern Fula,3,0.06750635323030377,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008018,Kwaya Kusar,2,cent2050,Central Kanuri,4,0.016727183950371496,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002015,Mubi South,2,bura1272,Bura,9,0.010874976731712956,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002015,Mubi South,2,glav1244,Glavda,10,0.008766053303344743,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002015,Mubi South,2,kamw1239,Kamwe,4,0.060619064046201446,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002015,Mubi South,2,nzan1240,Nzanyi,13,0.006491950080040584,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002015,Mubi South,2,mafa1239,Mafa,15,0.004383026651672371,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002015,Mubi South,2,haus1257,Hausa,1,0.4069395519300984,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002015,Mubi South,2,ngub1238,Nguburindi,13,0.006491950080040584,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002015,Mubi South,2,gude1246,Gude,3,0.06491950080040584,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002015,Mubi South,2,nucl1417,Igbo,7,0.014405134827147448,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002015,Mubi South,2,kilb1234,Kilba-South Margi,8,0.012983900160081168,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002015,Mubi South,2,fula1265,Eastern Fula,2,0.339736184734941,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002015,Mubi South,2,cent2050,Central Kanuri,6,0.02402405668673007,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002015,Mubi South,2,bium1270,Marghic,5,0.02840708333840244,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002015,Mubi South,2,wand1278,Wandala,15,0.004383026651672371,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG002015,Mubi South,2,chad1249,Chadian Arabic,11,0.0065745399775085575,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008011,Gwoza,2,lama1288,Lamang,3,0.13955416915776403,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008011,Gwoza,2,glav1244,Glavda,5,0.03276780280383963,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008011,Gwoza,2,haus1257,Hausa,1,0.4831262256467283,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
NG008011,Gwoza,2,gudu1252,Guduf-Gava,6,0.013214309864960163,0.7917,REACH NGA Dataset and Analysis North East Nigeria MSNA 2021 November 2021,https://repository.impact-initiatives.org/document/impact/0a02ead7/REACH-NGA-Dataset-and-Analysis-North-East-Nigeria-MSNA-2021-November-2021.xlsx,form,03-23-2022,07-08-2025 16:29:31,high
